Time - Filtered	Amplitude - Filtered
49:24,0	5,07853
49:24,0	5,08254
49:24,0	5,08603
49:24,0	5,08876
49:24,0	5,08766
49:24,1	5,09399
49:24,1	5,09097
49:24,1	5,09161
49:24,1	5,08684
49:24,1	5,08028
49:24,1	5,07615
49:24,1	5,0769
49:24,1	5,08016
49:24,2	5,08853
49:24,2	5,08987
49:24,2	5,08929
49:24,2	5,09097
49:24,2	5,09463
49:24,2	5,09179
49:24,2	5,08522
49:24,2	5,07929
49:24,3	5,08243
49:24,3	5,08574
49:24,3	5,08911
49:24,3	5,08312
49:24,3	5,07417
49:24,3	5,07714
49:24,3	5,07214
49:24,3	5,06452
49:24,3	5,06737
49:24,4	5,07156
49:24,4	5,07295
49:24,4	5,07894
49:24,4	5,0869
49:24,4	5,08876
49:24,4	5,08324
49:24,4	5,08196
49:24,4	5,09219
49:24,5	5,0912
49:24,5	5,08638
49:24,5	5,07952
49:24,5	5,07923
49:24,5	5,07917
49:24,5	5,08126
49:24,5	5,08266
49:24,5	5,08394
49:24,5	5,08237
49:24,6	5,08458
49:24,6	5,08504
49:24,6	5,08121
49:24,6	5,07964
49:24,6	5,0869
49:24,6	5,08963
49:24,6	5,08615
49:24,6	5,0815
49:24,7	5,08051
49:24,7	5,07632
49:24,7	5,07644
49:24,7	5,08004
49:24,7	5,07871
49:24,7	5,07435
49:24,7	5,08231
49:24,7	5,08766
49:24,8	5,08905
49:24,8	5,08719
49:24,8	5,08766
49:24,8	5,08702
49:24,8	5,08777
49:24,8	5,09086
49:24,8	5,09097
49:24,8	5,08801
49:24,8	5,09056
49:24,9	5,09225
49:24,9	5,08952
49:24,9	5,07882
49:24,9	5,07359
49:24,9	5,07731
49:24,9	5,08161
49:24,9	5,07754
49:24,9	5,08022
49:25,0	5,08644
49:25,0	5,08708
49:25,0	5,09016
49:25,0	5,09173
49:25,0	5,08161
49:25,0	5,08045
49:25,0	5,08132
49:25,0	5,08161
49:25,1	5,08144
49:25,1	5,07743
49:25,1	5,08452
49:25,1	5,08708
49:25,1	5,08958
49:25,1	5,08952
49:25,1	5,09004
49:25,1	5,08475
49:25,1	5,07836
49:25,2	5,07783
49:25,2	5,08051
49:25,2	5,07842
49:25,2	5,07743
49:25,2	5,07795
49:25,2	5,08522
49:25,2	5,08208
49:25,2	5,08493
49:25,2	5,08487
49:25,3	5,08062
49:25,3	5,07336
49:25,3	5,07772
49:25,3	5,08004
49:25,3	5,07702
49:25,3	5,079
49:25,3	5,07778
49:25,3	5,07935
49:25,4	5,08562
49:25,4	5,08998
49:25,4	5,08405
49:25,4	5,08923
49:25,4	5,08748
49:25,4	5,09324
49:25,4	5,08993
49:25,4	5,08574
49:25,5	5,0865
49:25,5	5,08713
49:25,5	5,0862
49:25,5	5,08737
49:25,5	5,08376
49:25,5	5,08272
49:25,5	5,0819
49:25,5	5,08341
49:25,5	5,0887
49:25,6	5,08626
49:25,6	5,08679
49:25,6	5,08591
49:25,6	5,08533
49:25,6	5,08661
49:25,6	5,09068
49:25,6	5,09016
49:25,6	5,09202
49:25,7	5,09376
49:25,7	5,09452
49:25,7	5,08458
49:25,7	5,08539
49:25,7	5,08219
49:25,7	5,07656
49:25,7	5,07597
49:25,7	5,07871
49:25,7	5,0919
49:25,8	5,09051
49:25,8	5,08516
49:25,8	5,08905
49:25,8	5,09004
49:25,8	5,08993
49:25,8	5,09242
49:25,8	5,09551
49:25,8	5,0862
49:25,9	5,08772
49:25,9	5,089
49:25,9	5,09132
49:25,9	5,09411
49:25,9	5,08673
49:25,9	5,08324
49:25,9	5,08028
49:25,9	5,08289
49:25,9	5,08278
49:26,0	5,08469
49:26,0	5,08429
49:26,0	5,0858
49:26,0	5,09074
49:26,0	5,0883
49:26,0	5,09033
49:26,0	5,08557
49:26,0	5,08743
49:26,1	5,08713
49:26,1	5,09649
49:26,1	5,09231
49:26,1	5,09591
49:26,1	5,09138
49:26,1	5,09196
49:26,1	5,08987
49:26,1	5,09394
49:26,1	5,0944
49:26,2	5,08975
49:26,2	5,08795
49:26,2	5,08923
49:26,2	5,08568
49:26,2	5,08975
49:26,2	5,08748
49:26,2	5,08365
49:26,2	5,0883
49:26,2	5,08161
49:26,3	5,08144
49:26,3	5,08388
49:26,3	5,08626
49:26,3	5,08231
49:26,3	5,089
49:26,3	5,0901
49:26,3	5,09213
49:26,3	5,08853
49:26,4	5,08551
49:26,4	5,08219
49:26,4	5,08103
49:26,4	5,08359
49:26,4	5,09202
49:26,4	5,09225
49:26,4	5,0862
49:26,4	5,08603
49:26,4	5,08801
49:26,5	5,08702
49:26,5	5,08371
49:26,5	5,07987
49:26,5	5,07952
49:26,5	5,07813
49:26,5	5,08086
49:26,5	5,08405
49:26,5	5,08888
49:26,6	5,09109
49:26,6	5,08539
49:26,6	5,07853
49:26,6	5,07987
49:26,6	5,08789
49:26,6	5,08987
49:26,6	5,08963
49:26,6	5,0926
49:26,6	5,09376
49:26,7	5,09527
49:26,7	5,09248
49:26,7	5,09423
49:26,7	5,09516
49:26,7	5,09056
49:26,7	5,08702
49:26,7	5,08754
49:26,7	5,08777
49:26,8	5,08586
49:26,8	5,08336
49:26,8	5,08388
49:26,8	5,0887
49:26,8	5,08394
49:26,8	5,08208
49:26,8	5,08289
49:26,8	5,08103
49:26,8	5,07818
49:26,9	5,08126
49:26,9	5,08132
49:26,9	5,08946
49:26,9	5,08783
49:26,9	5,07551
49:26,9	5,08057
49:26,9	5,08371
49:26,9	5,08493
49:27,0	5,0851
49:27,0	5,08824
49:27,0	5,08969
49:27,0	5,08696
49:27,0	5,09091
49:27,0	5,09306
49:27,0	5,08702
49:27,0	5,08074
49:27,0	5,08405
49:27,1	5,08371
49:27,1	5,08812
49:27,1	5,08917
49:27,1	5,08661
49:27,1	5,089
49:27,1	5,09056
49:27,1	5,09591
49:27,1	5,09568
49:27,2	5,09551
49:27,2	5,09149
49:27,2	5,0919
49:27,2	5,0876
49:27,2	5,08551
49:27,2	5,08219
49:27,2	5,08022
49:27,2	5,07911
49:27,2	5,0869
49:27,3	5,0887
49:27,3	5,08667
49:27,3	5,08388
49:27,3	5,08661
49:27,3	5,08865
49:27,3	5,08586
49:27,3	5,08568
49:27,3	5,08324
49:27,4	5,07993
49:27,4	5,07935
49:27,4	5,08987
49:27,4	5,09062
49:27,4	5,0844
49:27,4	5,08039
49:27,4	5,0794
49:27,4	5,0758
49:27,4	5,08202
49:27,5	5,08696
49:27,5	5,08336
49:27,5	5,08411
49:27,5	5,08632
49:27,5	5,08934
49:27,5	5,09365
49:27,5	5,08615
49:27,5	5,08359
49:27,6	5,08225
49:27,6	5,084
49:27,6	5,07946
49:27,6	5,08423
49:27,6	5,08312
49:27,6	5,08644
49:27,6	5,08795
49:27,6	5,09149
49:27,6	5,0894
49:27,7	5,0808
49:27,7	5,07975
49:27,7	5,08481
49:27,7	5,08661
49:27,7	5,08545
49:27,7	5,08737
49:27,7	5,08969
49:27,7	5,08655
49:27,8	5,08946
49:27,8	5,09167
49:27,8	5,08737
49:27,8	5,07533
49:27,8	5,07993
49:27,8	5,08719
49:27,8	5,08446
49:27,8	5,08121
49:27,9	5,08801
49:27,9	5,09609
49:27,9	5,09295
49:27,9	5,08359
49:27,9	5,08016
49:27,9	5,08318
49:27,9	5,08266
49:27,9	5,08952
49:27,9	5,09289
49:28,0	5,09051
49:28,0	5,0858
49:28,0	5,09149
49:28,0	5,08725
49:28,0	5,09109
49:28,0	5,08487
49:28,0	5,08934
49:28,0	5,09091
49:28,1	5,09365
49:28,1	5,09248
49:28,1	5,08824
49:28,1	5,08545
49:28,1	5,08539
49:28,1	5,08789
49:28,1	5,09219
49:28,1	5,08807
49:28,1	5,08464
49:28,2	5,08278
49:28,2	5,07975
49:28,2	5,08504
49:28,2	5,07993
49:28,2	5,08225
49:28,2	5,07801
49:28,2	5,08376
49:28,2	5,08481
49:28,3	5,08638
49:28,3	5,0844
49:28,3	5,08673
49:28,3	5,09045
49:28,3	5,08475
49:28,3	5,07464
49:28,3	5,07167
49:28,3	5,07109
49:28,3	5,06679
49:28,4	5,07481
49:28,4	5,09103
49:28,4	5,09702
49:28,4	5,09498
49:28,4	5,09248
49:28,4	5,09446
49:28,4	5,10143
49:28,4	5,09306
49:28,5	5,08772
49:28,5	5,0851
49:28,5	5,08092
49:28,5	5,0826
49:28,5	5,0844
49:28,5	5,07917
49:28,5	5,07597
49:28,5	5,07249
49:28,5	5,07156
49:28,6	5,07382
49:28,6	5,07371
49:28,6	5,07539
49:28,6	5,07847
49:28,6	5,089
49:28,6	5,09394
49:28,6	5,0901
49:28,6	5,08371
49:28,7	5,08644
49:28,7	5,08533
49:28,7	5,08452
49:28,7	5,07929
49:28,7	5,08446
49:28,7	5,089
49:28,7	5,0937
49:28,7	5,08568
49:28,8	5,08847
49:28,8	5,09219
49:28,8	5,09498
49:28,8	5,09353
49:28,8	5,09684
49:28,8	5,09516
49:28,8	5,08963
49:28,8	5,09458
49:28,8	5,0958
49:28,9	5,09388
49:28,9	5,08673
49:28,9	5,0869
49:28,9	5,09318
49:28,9	5,09324
49:28,9	5,09068
49:28,9	5,08708
49:28,9	5,08789
49:29,0	5,08609
49:29,0	5,0887
49:29,0	5,08812
49:29,0	5,08824
49:29,0	5,08801
49:29,0	5,08388
49:29,0	5,0912
49:29,0	5,09405
49:29,1	5,08551
49:29,1	5,08452
49:29,1	5,08841
49:29,1	5,09667
49:29,1	5,09667
49:29,1	5,09324
49:29,1	5,09173
49:29,1	5,08952
49:29,1	5,08946
49:29,2	5,09266
49:29,2	5,09411
49:29,2	5,08754
49:29,2	5,08946
49:29,2	5,08853
49:29,2	5,0926
49:29,2	5,09062
49:29,2	5,08987
49:29,3	5,08847
49:29,3	5,09208
49:29,3	5,09399
49:29,3	5,09446
49:29,3	5,09039
49:29,3	5,08853
49:29,3	5,08615
49:29,3	5,08469
49:29,3	5,08737
49:29,4	5,08347
49:29,4	5,08185
49:29,4	5,08126
49:29,4	5,09062
49:29,4	5,09458
49:29,4	5,08847
49:29,4	5,08237
49:29,4	5,07324
49:29,5	5,07772
49:29,5	5,07272
49:29,5	5,07284
49:29,5	5,07661
49:29,5	5,0833
49:29,5	5,089
49:29,5	5,09068
49:29,5	5,08562
49:29,6	5,08464
49:29,6	5,09051
49:29,6	5,09219
49:29,6	5,09777
49:29,6	5,09923
49:29,6	5,09667
49:29,6	5,09463
49:29,6	5,09376
49:29,6	5,09266
49:29,7	5,08702
49:29,7	5,08394
49:29,7	5,08429
49:29,7	5,08743
49:29,7	5,09556
49:29,7	5,09516
49:29,7	5,09237
49:29,7	5,08975
49:29,8	5,089
49:29,8	5,08841
49:29,8	5,09091
49:29,8	5,08894
49:29,8	5,08661
49:29,8	5,08661
49:29,8	5,09283
49:29,8	5,09132
49:29,8	5,09097
49:29,9	5,08847
49:29,9	5,08591
49:29,9	5,08371
49:29,9	5,08667
49:29,9	5,08504
49:29,9	5,08341
49:29,9	5,08644
49:29,9	5,08981
49:30,0	5,08888
49:30,0	5,08696
49:30,0	5,08719
49:30,0	5,0858
49:30,0	5,0858
49:30,0	5,09056
49:30,0	5,089
49:30,0	5,09027
49:30,0	5,08661
49:30,1	5,079
49:30,1	5,07708
49:30,1	5,07969
49:30,1	5,07935
49:30,1	5,07743
49:30,1	5,07708
49:30,1	5,07813
49:30,1	5,08225
49:30,2	5,08388
49:30,2	5,08225
49:30,2	5,0769
49:30,2	5,08731
49:30,2	5,08347
49:30,2	5,0801
49:30,2	5,07818
49:30,2	5,07563
49:30,2	5,07377
49:30,3	5,0794
49:30,3	5,0876
49:30,3	5,08597
49:30,3	5,08423
49:30,3	5,08452
49:30,3	5,08121
49:30,3	5,08853
49:30,3	5,08923
49:30,4	5,08789
49:30,4	5,08527
49:30,4	5,08708
49:30,4	5,08789
49:30,4	5,09033
49:30,4	5,09242
49:30,4	5,08987
49:30,4	5,08405
49:30,4	5,0833
49:30,5	5,08365
49:30,5	5,08016
49:30,5	5,07667
49:30,5	5,08121
49:30,5	5,08196
49:30,5	5,0862
49:30,5	5,09022
49:30,5	5,08841
49:30,6	5,07818
49:30,6	5,07574
49:30,6	5,07225
49:30,6	5,07621
49:30,6	5,07284
49:30,6	5,07068
49:30,6	5,07685
49:30,6	5,08266
49:30,6	5,08783
49:30,7	5,0858
49:30,7	5,08586
49:30,7	5,08679
49:30,7	5,08591
49:30,7	5,08853
49:30,7	5,09097
49:30,7	5,08958
49:30,7	5,08667
49:30,8	5,0869
49:30,8	5,08493
49:30,8	5,08219
49:30,8	5,08324
49:30,8	5,08237
49:30,8	5,08103
49:30,8	5,08109
49:30,8	5,0865
49:30,8	5,09394
49:30,9	5,09295
49:30,9	5,08876
49:30,9	5,08493
49:30,9	5,08219
49:30,9	5,08324
49:30,9	5,08266
49:30,9	5,07853
49:30,9	5,08266
49:31,0	5,08522
49:31,0	5,09202
49:31,0	5,09126
49:31,0	5,08923
49:31,0	5,0815
49:31,0	5,08388
49:31,0	5,08487
49:31,0	5,08725
49:31,1	5,08318
49:31,1	5,09027
49:31,1	5,08917
49:31,1	5,09574
49:31,1	5,09219
49:31,1	5,09126
49:31,1	5,08359
49:31,1	5,09115
49:31,1	5,09411
49:31,2	5,09051
49:31,2	5,09411
49:31,2	5,09551
49:31,2	5,08894
49:31,2	5,09004
49:31,2	5,08737
49:31,2	5,08754
49:31,2	5,08504
49:31,2	5,08295
49:31,3	5,08033
49:31,3	5,08545
49:31,3	5,08167
49:31,3	5,08719
49:31,3	5,0883
49:31,3	5,08836
49:31,3	5,084
49:31,3	5,08103
49:31,4	5,08126
49:31,4	5,07981
49:31,4	5,0776
49:31,4	5,07481
49:31,4	5,08423
49:31,4	5,09644
49:31,4	5,09853
49:31,4	5,09556
49:31,4	5,0958
49:31,5	5,09056
49:31,5	5,09405
49:31,5	5,09556
49:31,5	5,09487
49:31,5	5,08196
49:31,5	5,08568
49:31,5	5,08789
49:31,5	5,09492
49:31,6	5,09126
49:31,6	5,09376
49:31,6	5,08772
49:31,6	5,08783
49:31,6	5,08022
49:31,6	5,07842
49:31,6	5,07714
49:31,6	5,07656
49:31,7	5,07906
49:31,7	5,08684
49:31,7	5,0887
49:31,7	5,08324
49:31,7	5,0776
49:31,7	5,07743
49:31,7	5,07952
49:31,7	5,08336
49:31,7	5,08179
49:31,8	5,09219
49:31,8	5,09231
49:31,8	5,09696
49:31,8	5,09841
49:31,8	5,09678
49:31,8	5,08812
49:31,8	5,08626
49:31,8	5,0751
49:31,9	5,07679
49:31,9	5,079
49:31,9	5,07656
49:31,9	5,07121
49:31,9	5,07888
49:31,9	5,08632
49:31,9	5,07795
49:31,9	5,07522
49:31,9	5,07743
49:32,0	5,07964
49:32,0	5,08202
49:32,0	5,08777
49:32,0	5,08051
49:32,0	5,08161
49:32,0	5,08185
49:32,0	5,08214
49:32,0	5,08807
49:32,1	5,08667
49:32,1	5,08144
49:32,1	5,08057
49:32,1	5,08376
49:32,1	5,08783
49:32,1	5,09266
49:32,1	5,09022
49:32,1	5,08713
49:32,1	5,08272
49:32,2	5,0819
49:32,2	5,08655
49:32,2	5,09068
49:32,2	5,089
49:32,2	5,09138
49:32,2	5,09208
49:32,2	5,09644
49:32,2	5,09341
49:32,3	5,09492
49:32,3	5,08533
49:32,3	5,08929
49:32,3	5,08934
49:32,3	5,0908
49:32,3	5,09295
49:32,3	5,09801
49:32,3	5,09603
49:32,3	5,09202
49:32,4	5,09516
49:32,4	5,09801
49:32,4	5,09428
49:32,4	5,09353
49:32,4	5,08568
49:32,4	5,08504
49:32,4	5,08586
49:32,4	5,08905
49:32,4	5,09022
49:32,5	5,08853
49:32,5	5,08336
49:32,5	5,08115
49:32,5	5,08225
49:32,5	5,08074
49:32,5	5,07632
49:32,5	5,07656
49:32,5	5,07179
49:32,6	5,06708
49:32,6	5,06946
49:32,6	5,07603
49:32,6	5,0726
49:32,6	5,07202
49:32,6	5,07609
49:32,6	5,08359
49:32,6	5,08382
49:32,6	5,08661
49:32,7	5,08551
49:32,7	5,08818
49:32,7	5,0826
49:32,7	5,08464
49:32,7	5,08673
49:32,7	5,08708
49:32,7	5,08138
49:32,7	5,08731
49:32,8	5,08353
49:32,8	5,08824
49:32,8	5,08708
49:32,8	5,09237
49:32,8	5,08836
49:32,8	5,09335
49:32,8	5,09016
49:32,8	5,09667
49:32,8	5,09196
49:32,9	5,08998
49:32,9	5,08464
49:32,9	5,08371
49:32,9	5,08086
49:32,9	5,08254
49:32,9	5,08231
49:32,9	5,0844
49:32,9	5,08307
49:33,0	5,08254
49:33,0	5,07975
49:33,0	5,08045
49:33,0	5,0794
49:33,0	5,07621
49:33,0	5,07522
49:33,0	5,08231
49:33,0	5,08417
49:33,0	5,08597
49:33,1	5,08725
49:33,1	5,09155
49:33,1	5,09231
49:33,1	5,09272
49:33,1	5,09004
49:33,1	5,08737
49:33,1	5,08022
49:33,1	5,07876
49:33,2	5,08039
49:33,2	5,08423
49:33,2	5,09086
49:33,2	5,09423
49:33,2	5,09673
49:33,2	5,09923
49:33,2	5,10446
49:33,2	5,10109
49:33,2	5,10016
49:33,3	5,09335
49:33,3	5,0865
49:33,3	5,08144
49:33,3	5,08394
49:33,3	5,08481
49:33,3	5,08318
49:33,3	5,08045
49:33,3	5,08173
49:33,4	5,08126
49:33,4	5,08423
49:33,4	5,08993
49:33,4	5,08626
49:33,4	5,08586
49:33,4	5,08998
49:33,4	5,0958
49:33,4	5,09638
49:33,4	5,09428
49:33,5	5,09103
49:33,5	5,08074
49:33,5	5,07603
49:33,5	5,07504
49:33,5	5,07568
49:33,5	5,069
49:33,5	5,07034
49:33,5	5,07411
49:33,6	5,07051
49:33,6	5,07191
49:33,6	5,06749
49:33,6	5,07661
49:33,6	5,07202
49:33,6	5,07778
49:33,6	5,08254
49:33,6	5,08022
49:33,7	5,08045
49:33,7	5,08464
49:33,7	5,08638
49:33,7	5,08987
49:33,7	5,08731
49:33,7	5,08609
49:33,7	5,09051
49:33,7	5,09487
49:33,8	5,09498
49:33,8	5,09725
49:33,8	5,09638
49:33,8	5,09487
49:33,8	5,09847
49:33,8	5,09952
49:33,8	5,09707
49:33,8	5,09179
49:33,8	5,08795
49:33,9	5,08963
49:33,9	5,08725
49:33,9	5,08713
49:33,9	5,08446
49:33,9	5,09039
49:33,9	5,08743
49:33,9	5,09213
49:33,9	5,0937
49:34,0	5,08987
49:34,0	5,08464
49:34,0	5,08859
49:34,0	5,09097
49:34,0	5,09365
49:34,0	5,09365
49:34,0	5,09562
49:34,0	5,09376
49:34,0	5,09335
49:34,1	5,09004
49:34,1	5,09335
49:34,1	5,09248
49:34,1	5,09254
49:34,1	5,07952
49:34,1	5,07952
49:34,1	5,08638
49:34,1	5,08748
49:34,2	5,09027
49:34,2	5,0844
49:34,2	5,08836
49:34,2	5,08533
49:34,2	5,09103
49:34,2	5,09475
49:34,2	5,09783
49:34,2	5,09434
49:34,2	5,09109
49:34,3	5,08934
49:34,3	5,08179
49:34,3	5,08068
49:34,3	5,07836
49:34,3	5,07406
49:34,3	5,07423
49:34,3	5,08295
49:34,3	5,08324
49:34,3	5,08789
49:34,4	5,08469
49:34,4	5,08248
49:34,4	5,07946
49:34,4	5,08132
49:34,4	5,08597
49:34,4	5,08882
49:34,4	5,08795
49:34,4	5,08527
49:34,5	5,0758
49:34,5	5,07644
49:34,5	5,07644
49:34,5	5,07708
49:34,5	5,08028
49:34,5	5,08818
49:34,5	5,09004
49:34,5	5,09289
49:34,5	5,09673
49:34,6	5,09795
49:34,6	5,09539
49:34,6	5,09312
49:34,6	5,09492
49:34,6	5,0933
49:34,6	5,09428
49:34,6	5,09225
49:34,6	5,0858
49:34,7	5,08458
49:34,7	5,08853
49:34,7	5,08917
49:34,7	5,09428
49:34,7	5,0912
49:34,7	5,0933
49:34,7	5,09574
49:34,7	5,09719
49:34,7	5,09062
49:34,8	5,0894
49:34,8	5,08545
49:34,8	5,08731
49:34,8	5,0901
49:34,8	5,09033
49:34,8	5,09074
49:34,8	5,08673
49:34,8	5,07435
49:34,9	5,07022
49:34,9	5,07249
49:34,9	5,07225
49:34,9	5,06871
49:34,9	5,07702
49:34,9	5,08057
49:34,9	5,08772
49:34,9	5,09115
49:34,9	5,09022
49:35,0	5,08888
49:35,0	5,08888
49:35,0	5,09347
49:35,0	5,0912
49:35,0	5,09388
49:35,0	5,09539
49:35,0	5,09242
49:35,0	5,0944
49:35,1	5,0926
49:35,1	5,09149
49:35,1	5,08376
49:35,1	5,08568
49:35,1	5,08498
49:35,1	5,09167
49:35,1	5,09382
49:35,1	5,09225
49:35,1	5,08626
49:35,2	5,084
49:35,2	5,08731
49:35,2	5,08993
49:35,2	5,09062
49:35,2	5,08905
49:35,2	5,08952
49:35,2	5,08586
49:35,2	5,09179
49:35,3	5,08719
49:35,3	5,08522
49:35,3	5,0851
49:35,3	5,0887
49:35,3	5,09882
49:35,3	5,10091
49:35,3	5,10004
49:35,3	5,09853
49:35,3	5,09731
49:35,4	5,0951
49:35,4	5,09103
49:35,4	5,09353
49:35,4	5,09097
49:35,4	5,08818
49:35,4	5,08801
49:35,4	5,08609
49:35,4	5,08754
49:35,5	5,08807
49:35,5	5,08266
49:35,5	5,08254
49:35,5	5,08882
49:35,5	5,09103
49:35,5	5,08876
49:35,5	5,08214
49:35,5	5,08028
49:35,6	5,0815
49:35,6	5,0869
49:35,6	5,08708
49:35,6	5,09039
49:35,6	5,08394
49:35,6	5,08719
49:35,6	5,08789
49:35,6	5,09173
49:35,6	5,08318
49:35,7	5,08766
49:35,7	5,08126
49:35,7	5,08179
49:35,7	5,08068
49:35,7	5,08132
49:35,7	5,07824
49:35,7	5,08609
49:35,7	5,09149
49:35,8	5,08708
49:35,8	5,08713
49:35,8	5,09004
49:35,8	5,09254
49:35,8	5,09335
49:35,8	5,08446
49:35,8	5,07847
49:35,8	5,07638
49:35,8	5,08423
49:35,9	5,0869
49:35,9	5,09957
49:35,9	5,09609
49:35,9	5,0912
49:35,9	5,09707
49:35,9	5,09603
49:35,9	5,09289
49:35,9	5,0894
49:36,0	5,09225
49:36,0	5,0951
49:36,0	5,0994
49:36,0	5,08963
49:36,0	5,08295
49:36,0	5,08179
49:36,0	5,08859
49:36,0	5,07766
49:36,1	5,07394
49:36,1	5,0862
49:36,1	5,0908
49:36,1	5,0919
49:36,1	5,09527
49:36,1	5,09324
49:36,1	5,09056
49:36,1	5,09614
49:36,1	5,09341
49:36,2	5,08545
49:36,2	5,08429
49:36,2	5,08673
49:36,2	5,08615
49:36,2	5,08626
49:36,2	5,08807
49:36,2	5,08841
49:36,2	5,08655
49:36,3	5,08876
49:36,3	5,09452
49:36,3	5,09719
49:36,3	5,09126
49:36,3	5,09196
49:36,3	5,09074
49:36,3	5,09208
49:36,3	5,0865
49:36,3	5,08243
49:36,4	5,08493
49:36,4	5,08993
49:36,4	5,09022
49:36,4	5,09516
49:36,4	5,09219
49:36,4	5,08126
49:36,4	5,07725
49:36,4	5,07766
49:36,5	5,07853
49:36,5	5,07725
49:36,5	5,08283
49:36,5	5,08713
49:36,5	5,0883
49:36,5	5,09917
49:36,5	5,09626
49:36,5	5,09341
49:36,6	5,09632
49:36,6	5,10021
49:36,6	5,09597
49:36,6	5,09498
49:36,6	5,09184
49:36,6	5,0901
49:36,6	5,08347
49:36,6	5,0876
49:36,6	5,08702
49:36,7	5,09242
49:36,7	5,0901
49:36,7	5,08795
49:36,7	5,08836
49:36,7	5,09144
49:36,7	5,09283
49:36,7	5,09051
49:36,7	5,08301
49:36,8	5,08487
49:36,8	5,08934
49:36,8	5,09213
49:36,8	5,08591
49:36,8	5,08464
49:36,8	5,08115
49:36,8	5,07865
49:36,8	5,07388
49:36,8	5,08062
49:36,9	5,07533
49:36,9	5,07377
49:36,9	5,07632
49:36,9	5,08237
49:36,9	5,08493
49:36,9	5,08795
49:36,9	5,09446
49:36,9	5,08777
49:37,0	5,08696
49:37,0	5,08772
49:37,0	5,08975
49:37,0	5,08743
49:37,0	5,08458
49:37,0	5,07842
49:37,0	5,07778
49:37,0	5,07847
49:37,0	5,08301
49:37,1	5,08888
49:37,1	5,09149
49:37,1	5,09632
49:37,1	5,09626
49:37,1	5,09934
49:37,1	5,09864
49:37,1	5,09713
49:37,1	5,09702
49:37,1	5,09324
49:37,2	5,08934
49:37,2	5,08748
49:37,2	5,09149
49:37,2	5,09068
49:37,2	5,08807
49:37,2	5,08644
49:37,2	5,09051
49:37,2	5,09603
49:37,3	5,09417
49:37,3	5,09056
49:37,3	5,08847
49:37,3	5,08504
49:37,3	5,07865
49:37,3	5,0783
49:37,3	5,08208
49:37,3	5,08179
49:37,3	5,0783
49:37,4	5,08318
49:37,4	5,08214
49:37,4	5,07876
49:37,4	5,07865
49:37,4	5,07307
49:37,4	5,07225
49:37,4	5,07719
49:37,4	5,08062
49:37,5	5,08214
49:37,5	5,08777
49:37,5	5,08568
49:37,5	5,08586
49:37,5	5,08475
49:37,5	5,08748
49:37,5	5,08807
49:37,5	5,08405
49:37,5	5,0844
49:37,6	5,08713
49:37,6	5,08952
49:37,6	5,09452
49:37,6	5,10353
49:37,6	5,10039
49:37,6	5,09655
49:37,6	5,09399
49:37,6	5,09266
49:37,7	5,08487
49:37,7	5,08033
49:37,7	5,08132
49:37,7	5,08138
49:37,7	5,08626
49:37,7	5,08481
49:37,7	5,08626
49:37,7	5,08458
49:37,7	5,08121
49:37,8	5,08522
49:37,8	5,09417
49:37,8	5,09492
49:37,8	5,09463
49:37,8	5,0962
49:37,8	5,09388
49:37,8	5,09277
49:37,8	5,09091
49:37,8	5,08807
49:37,9	5,08615
49:37,9	5,08092
49:37,9	5,08155
49:37,9	5,08586
49:37,9	5,09272
49:37,9	5,09469
49:37,9	5,09859
49:37,9	5,09789
49:38,0	5,0944
49:38,0	5,09289
49:38,0	5,08394
49:38,0	5,08115
49:38,0	5,07906
49:38,0	5,07795
49:38,0	5,08097
49:38,0	5,08405
49:38,0	5,09138
49:38,1	5,08807
49:38,1	5,08254
49:38,1	5,08318
49:38,1	5,08859
49:38,1	5,09132
49:38,1	5,089
49:38,1	5,08661
49:38,1	5,08394
49:38,2	5,08115
49:38,2	5,08301
49:38,2	5,08923
49:38,2	5,08353
49:38,2	5,08121
49:38,2	5,08219
49:38,2	5,08504
49:38,2	5,08998
49:38,2	5,08929
49:38,3	5,09295
49:38,3	5,09225
49:38,3	5,0962
49:38,3	5,10039
49:38,3	5,09876
49:38,3	5,09056
49:38,3	5,08632
49:38,3	5,08626
49:38,4	5,08243
49:38,4	5,08586
49:38,4	5,09347
49:38,4	5,09248
49:38,4	5,08841
49:38,4	5,0894
49:38,4	5,0933
49:38,4	5,09045
49:38,4	5,09039
49:38,5	5,0876
49:38,5	5,09045
49:38,5	5,08818
49:38,5	5,0901
49:38,5	5,09196
49:38,5	5,08888
49:38,5	5,08969
49:38,5	5,0912
49:38,6	5,09196
49:38,6	5,08917
49:38,6	5,08847
49:38,6	5,08609
49:38,6	5,08173
49:38,6	5,07621
49:38,6	5,07696
49:38,6	5,08045
49:38,6	5,07597
49:38,7	5,07254
49:38,7	5,07586
49:38,7	5,08929
49:38,7	5,0937
49:38,7	5,09301
49:38,7	5,08952
49:38,7	5,08795
49:38,7	5,08498
49:38,8	5,07946
49:38,8	5,07621
49:38,8	5,07307
49:38,8	5,07156
49:38,8	5,07586
49:38,8	5,07993
49:38,8	5,07417
49:38,8	5,07406
49:38,9	5,08103
49:38,9	5,08836
49:38,9	5,0794
49:38,9	5,0858
49:38,9	5,08498
49:38,9	5,09266
49:38,9	5,08946
49:38,9	5,08527
49:39,0	5,08574
49:39,0	5,09335
49:39,0	5,09109
49:39,0	5,08446
49:39,0	5,08307
49:39,0	5,07917
